Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001914	1344980
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001913	1344979
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001911	1344978
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001910	1344977
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001909	1344976
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001908	1344975
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001907	1344974
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001905	1344973
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001903	1344972
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001902	1344971
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001900	1344970
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001899	1344969
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001898	1344968
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001897	1344967
Salmonella enterica subsp. enterica serovar Gallinarum str. MB4523	1340857
Salmonella enterica subsp. enterica serovar Gallinarum str. SG9Rb	1340856
Salmonella enterica subsp. enterica serovar Gallinarum str. SG9Ra	1340855
"Salmonella enterica subsp. enterica serovar 4,[5],12:b:-"	1340177
"Salmonella enterica subsp. enterica serovar Typhimurium var. monophasic 4,5,12:i:-"	1331664
Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. FCAV198	1331043
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001912	1331013
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001906	1331012
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001904	1331011
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN001901	1331010
Salmonella enterica subsp. enterica serovar Typhimurium str. DA5915	1330034
Salmonella enterica subsp. enterica serovar Typhimurium str. DA5894	1330033
Salmonella enterica subsp. enterica serovar Typhimurium str. DA5828	1330032
Salmonella enterica subsp. enterica serovar Typhimurium str. DA5822	1330031
Salmonella enterica subsp. enterica serovar Typhimurium str. DA5803	1330030
Salmonella enterica subsp. enterica serovar Typhimurium str. DA5884	1330029
Salmonella enterica subsp. enterica serovar Typhimurium str. DA5816	1330028
Salmonella enterica subsp. enterica serovar Typhimurium str. DA5810	1330027
Salmonella enterica subsp. enterica serovar Typhimurium str. JB124	1330026
Salmonella enterica subsp. enterica serovar Infantis str. 119944	1329901
Salmonella enterica subsp. enterica serovar Worthington str. BCH-7253	1329889
Salmonella enterica subsp. enterica serovar Worthington str. BCH-5715	1329888
Salmonella enterica subsp. enterica serovar Worthington str. BCH-4719	1329887
Salmonella enterica subsp. enterica serovar Worthington str. BCH-3194	1329886
Salmonella enterica subsp. enterica serovar Worthington str. BCH-3008	1329885
Salmonella enterica subsp. enterica serovar Muenchen str. 08-1125	1328334
Salmonella enterica subsp. enterica serovar Muenchen str. 2009K-0951	1328333
Salmonella enterica subsp. enterica serovar Stanley str. 06-0538	1328332
Salmonella enterica subsp. enterica serovar Poona str. 2010K-2244	1328331
Salmonella enterica subsp. enterica serovar Mbandaka str. 2012K-0273	1328330
Salmonella enterica subsp. enterica serovar Hartford str. 2012K-0272	1328329
Salmonella enterica subsp. enterica serovar Hadar str. 2012K-0272	1328328
Salmonella enterica subsp. enterica serovar Bareilly str. 07-0873	1328327
Salmonella enterica subsp. enterica serovar Anatum str. 06-0532	1328326
Salmonella enterica subsp. enterica serovar Manhattan str. 111113	1327958
Salmonella enterica subsp. enterica serovar Newport str. SHSN007	1324342
Salmonella enterica subsp. enterica serovar Newport str. SHSN008	1324341
Salmonella enterica subsp. enterica serovar Newport str. SHSN006	1324340
Salmonella enterica subsp. enterica serovar Newport str. SHSN005	1324339
Salmonella enterica subsp. enterica serovar Newport str. SHSN004	1324338
Salmonella enterica subsp. enterica serovar Newport str. SHSN003	1324337
Salmonella enterica subsp. enterica serovar Newport str. SHSN002	1324336
Salmonella enterica subsp. enterica serovar Newport str. SHSN001	1324335
Salmonella enterica subsp. enterica serovar Newport str. SHSN014	1324323
Salmonella enterica subsp. enterica serovar Newport str. SHSN013	1324322
Salmonella enterica subsp. enterica serovar Newport str. SHSN012	1324321
Salmonella enterica subsp. enterica serovar Newport str. SHSN011	1324320
Salmonella enterica subsp. enterica serovar Newport str. SHSN010	1324319
Salmonella enterica subsp. enterica serovar Newport str. SHSN009	1324318
Salmonella enterica subsp. enterica serovar Oranienburg str. S-76	1323580
Salmonella enterica subsp. enterica serovar Saintpaul str. S-70	1321366
Salmonella enterica subsp. enterica str. xld	1320353
Salmonella enterica subsp. enterica serovar Bovismorbificans str. 3114	1320309
Salmonella enterica subsp. enterica serovar Cubana str. CVM42234	1314885
Salmonella enterica subsp. enterica serovar Champaign str. ATCC 700139	1311784
Salmonella enterica subsp. enterica serovar Champaign	1311783
Salmonella enterica subsp. enterica serovar Etterbeek str. ATCC 19128	1311782
Salmonella enterica subsp. enterica serovar Etterbeek	1311781
Salmonella enterica subsp. enterica serovar Ngili str. ATCC 19127	1311780
Salmonella enterica subsp. enterica serovar Ngili	1311779
Salmonella enterica subsp. enterica serovar Kitenge str. ATCC 19126	1311778
Salmonella enterica subsp. enterica serovar Kitenge	1311777
Salmonella enterica subsp. enterica serovar Kahla str. ATCC 17980	1311776
Salmonella enterica subsp. enterica serovar Kahla	1311775
Salmonella enterica subsp. enterica serovar Typhimurium str. L847	1310133
Salmonella enterica subsp. enterica serovar Typhimurium str. L796	1310132
Salmonella enterica subsp. enterica serovar Typhimurium str. L904	1310131
Salmonella enterica subsp. enterica serovar Typhimurium str. L927	1310130
Salmonella enterica subsp. enterica serovar Typhimurium str. L852	1310129
Salmonella enterica subsp. enterica serovar Typhimurium str. L945	1310128
"Salmonella enterica subsp. indica serovar 45:a:e,n,x"	1307500
"Salmonella enterica subsp. indica serovar 11:b:e,n,x"	1307499
"Salmonella enterica subsp. houtenae serovar 40:z4,z24:-"	1307498
"Salmonella enterica subsp. houtenae serovar 16:z4,z32:-"	1307497
"Salmonella enterica subsp. houtenae serovar 1,40:g,z51:-"	1307496
"Salmonella enterica subsp. diarizonae serovar 50:1,2,3:k:z"	1307495
Salmonella enterica subsp. diarizonae serovar 38:[k]:z35:-	1307494
Salmonella enterica subsp. enterica serovar Aqua str. NVSL2001	1302616
Salmonella enterica subsp. enterica serovar Aqua	1302615
Salmonella enterica subsp. enterica serovar Typhimurium str. W2342	1300339
Salmonella enterica subsp. diarizonae str. CFSAN000558	1299300
Salmonella enterica subsp. diarizonae str. CFSAN000553	1299299
Salmonella enterica subsp. arizonae str. CFSAN000561	1299295
Salmonella enterica subsp. arizonae str. CFSAN000560	1299294
Salmonella enterica subsp. salamae str. CFSAN000559	1299293
Salmonella enterica subsp. houtenae str. CFSAN000557	1299292
Salmonella enterica subsp. houtenae str. CFSAN000552	1299291
Salmonella enterica subsp. VII str. CFSAN000554	1299288
Salmonella enterica subsp. VII str. CFSAN000550	1299287
Salmonella enterica subsp. enterica serovar Wein str. CFSAN000657	1299280
Salmonella enterica subsp. enterica serovar Wein str. CFSAN000656	1299279
Salmonella enterica subsp. enterica serovar Typhisuis str. CFSAN000655	1299278
Salmonella enterica subsp. enterica serovar Typhisuis str. CFSAN000654	1299277
Salmonella enterica subsp. enterica serovar Typhi str. CFSAN000628	1299276
Salmonella enterica subsp. enterica serovar Typhi str. CFSAN000626	1299275
Salmonella enterica subsp. enterica serovar Thompson str. CFSAN000625	1299274
Salmonella enterica subsp. enterica serovar Stanley str. CFSAN000623	1299273
Salmonella enterica subsp. enterica serovar Sendai str. CFSAN000621	1299272
Salmonella enterica subsp. enterica serovar Pullorum str. CFSAN000606	1299269
Salmonella enterica subsp. enterica serovar Mbandaka str. CFSAN000887	1299267
Salmonella enterica subsp. enterica serovar Miami str. CFSAN000580	1299266
Salmonella enterica subsp. enterica serovar Miami str. CFSAN000579	1299265
Salmonella enterica subsp. enterica serovar Gallinarum str. CFSAN000571	1299262
Salmonella enterica subsp. enterica serovar Decatur str. CFSAN000563	1299261
Salmonella enterica subsp. enterica serovar Brandenburg str. CFSAN000888	1299260
Salmonella enterica subsp. enterica serovar Infantis str. CFSAN000522	1299258
Salmonella enterica subsp. enterica serovar Infantis str. CFSAN000521	1299257
Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN000911	1299256
Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN000910	1299255
Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN001739	1299254
Salmonella enterica subsp. enterica serovar Senftenberg str. CFSAN000622	1299253
Salmonella enterica subsp. enterica serovar Saintpaul str. CFSAN000619	1299250
Salmonella enterica subsp. enterica serovar Saintpaul str. CFSAN000618	1299249
Salmonella enterica subsp. enterica serovar Saintpaul str. CFSAN000617	1299248
Salmonella enterica subsp. enterica serovar Saintpaul str. CFSAN000615	1299247
Salmonella enterica subsp. enterica serovar Saintpaul str. CFSAN000612	1299246
Salmonella enterica subsp. enterica serovar Saintpaul str. CFSAN000611	1299245
Salmonella enterica subsp. enterica serovar Saintpaul str. CFSAN000610	1299244
Salmonella enterica subsp. enterica serovar Paratyphi C str. CFSAN000605	1299243
Salmonella enterica subsp. enterica serovar Paratyphi C str. CFSAN000604	1299242
Salmonella enterica subsp. enterica serovar Paratyphi C str. CFSAN000603	1299241
Salmonella enterica subsp. enterica serovar Panama str. CFSAN000602	1299240
Salmonella enterica subsp. enterica serovar Panama str. CFSAN000601	1299239
Salmonella enterica subsp. enterica serovar Panama str. CFSAN000600	1299238
Salmonella enterica subsp. enterica serovar Montevideo str. CFSAN000249	1299234
Salmonella enterica subsp. enterica serovar Montevideo str. CFSAN000242	1299233
Salmonella enterica subsp. enterica serovar Javiana str. CFSAN000906	1299232
Salmonella enterica subsp. enterica serovar Javiana str. CFSAN000905	1299231
Salmonella enterica subsp. enterica serovar Javiana str. CFSAN000904	1299230
Salmonella enterica subsp. enterica serovar Javiana str. CFSAN000902	1299229
Salmonella enterica subsp. enterica serovar Javiana str. CFSAN000908	1299228
Salmonella enterica subsp. enterica serovar Dublin str. CFSAN000518	1299227
Salmonella enterica subsp. enterica serovar Dublin str. CFSAN000517	1299226
Salmonella enterica subsp. enterica serovar Dublin str. CFSAN000516	1299225
Salmonella enterica subsp. enterica serovar Derby str. CFSAN000566	1299224
Salmonella enterica subsp. enterica serovar Derby str. CFSAN000565	1299223
Salmonella enterica subsp. enterica serovar Derby str. CFSAN000564	1299222
Salmonella enterica subsp. enterica serovar Choleraesuis str. CFSAN000515	1299221
Salmonella enterica subsp. enterica serovar Choleraesuis str. CFSAN000514	1299220
Salmonella enterica subsp. enterica serovar Choleraesuis str. CFSAN000513	1299219
Salmonella enterica subsp. enterica serovar Anatum str. CFSAN001774	1299218
Salmonella enterica subsp. enterica serovar Anatum str. CFSAN001773	1299217
Salmonella enterica subsp. enterica serovar Anatum str. CFSAN001772	1299216
Salmonella enterica subsp. enterica serovar Anatum str. CFSAN000511	1299215
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000599	1299212
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000598	1299211
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000597	1299210
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001771	1299201
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001735	1299200
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001734	1299199
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001733	1299198
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001732	1299197
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001731	1299196
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001730	1299195
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001729	1299194
Salmonella enterica subsp. enterica serovar Newport str. CFSAN001727	1299193
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000840	1299191
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000903	1299190
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000907	1299189
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000901	1299188
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000900	1299187
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000899	1299186
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000898	1299185
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000897	1299184
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000896	1299183
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000895	1299182
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000894	1299181
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000893	1299180
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000892	1299179
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000891	1299178
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000890	1299177
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000889	1299176
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000837	1299175
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000835	1299174
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000834	1299173
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000833	1299172
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000832	1299171
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000831	1299170
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000830	1299169
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000829	1299168
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000828	1299167
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000827	1299166
Salmonella enterica subsp. enterica serovar Newport str. CFSAN000826	1299165
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001117	1299164
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001116	1299163
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001114	1299162
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001113	1299161
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001111	1299160
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001110	1299159
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001107	1299158
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001106	1299157
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001104	1299156
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001103	1299155
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001101	1299154
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001100	1299153
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001098	1299152
Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001097	1299151
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001770	1299149
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001769	1299148
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001768	1299147
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001767	1299146
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001766	1299145
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001765	1299144
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001764	1299143
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001763	1299142
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001762	1299141
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001761	1299140
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001760	1299139
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001759	1299138
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001758	1299137
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001757	1299136
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001756	1299135
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001755	1299134
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001754	1299133
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001753	1299132
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001752	1299131
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001751	1299130
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001750	1299129
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001749	1299128
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001748	1299127
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001747	1299126
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001746	1299125
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001745	1299124
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001744	1299123
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001743	1299122
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001742	1299121
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001741	1299120
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001740	1299119
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001738	1299118
Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN001737	1299117
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN001736	1299115
Salmonella enterica subsp. enterica serovar Typhimurium str. ATCC 14028	1299114
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000653	1299113
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000649	1299112
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000648	1299111
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000645	1299110
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000643	1299109
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000642	1299108
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000641	1299107
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000638	1299106
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000637	1299105
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000635	1299104
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000634	1299103
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000633	1299102
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000632	1299101
Salmonella enterica subsp. enterica serovar Typhimurium str. CFSAN000629	1299100
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000596	1299099
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000595	1299098
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000594	1299097
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000593	1299096
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000592	1299095
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000591	1299094
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000590	1299093
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000589	1299092
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000588	1299091
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000587	1299090
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000586	1299089
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000585	1299088
Salmonella enterica subsp. enterica serovar Muenchen str. CFSAN000583	1299087
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000539	1299086
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000532	1299085
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000531	1299084
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000549	1299083
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000548	1299082
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000547	1299081
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000546	1299080
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000545	1299079
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000542	1299078
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000541	1299077
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000540	1299076
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000537	1299075
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000536	1299074
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000535	1299073
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000534	1299072
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000533	1299071
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000530	1299070
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000529	1299069
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000528	1299068
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000527	1299067
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000526	1299066
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000525	1299065
Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000524	1299064
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN000354	1299057
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN000353	1299056
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002075	1299053
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002074	1299052
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002073	1299051
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002072	1299050
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002071	1299049
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002068	1299048
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002067	1299047
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002066	1299046
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002065	1299045
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002064	1299044
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002063	1299043
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002062	1299042
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002061	1299041
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002060	1299040
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002059	1299039
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002058	1299038
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002057	1299037
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002056	1299036
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN000578	1299035
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN000577	1299034
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN000576	1299033
Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN000573	1299032
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000104	1299012
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000103	1299011
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000102	1299010
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000100	1299009
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000099	1299008
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000096	1299007
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000094	1299006
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000089	1299005
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000087	1299004
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000086	1299003
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000085	1299002
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000083	1299001
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000082	1299000
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000081	1298999
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000075	1298998
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000074	1298997
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000072	1298996
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000070	1298995
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000069	1298994
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000067	1298993
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000066	1298992
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000060	1298991
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000059	1298990
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000054	1298989
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000053	1298988
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000052	1298987
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000044	1298986
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000041	1298985
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000040	1298984
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000036	1298983
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000035	1298982
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000034	1298981
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000030	1298980
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000028	1298979
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000027	1298978
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000024	1298977
Salmonella enterica subsp. enterica serovar Enteritidis str. CFSAN000568	1298976
Salmonella enterica subsp. enterica serovar Pullorum str. S06004	1298917
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4285	1288078
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4271	1288077
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4235	1288076
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4204	1288075
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4196	1288074
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-3258	1288073
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-2660	1288072
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-2639	1288071
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-1441	1288070
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-1044	1288069
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-0375	1288068
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-0358	1288067
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-0257	1288066
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4266	1287891
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4201	1287890
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4199	1287889
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-4194	1287888
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-2349	1287886
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-2341	1287885
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-2325	1287884
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-2280	1287883
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-1882	1287882
Salmonella enterica subsp. enterica serovar Enteritidis str. 12-14982	1287472
Salmonella enterica subsp. enterica serovar Enteritidis str. 12-14699	1287471
Salmonella enterica subsp. enterica serovar Enteritidis str. 12-14697	1287470
Salmonella enterica subsp. enterica serovar Cerro str. FSL R8-3973	1286818
